nan,41.382945,34.394880,34.391216,34.372001,34.379124,nan,nan,27.399096,34.394470,34.390484,34.408799,34.401674,nan,nan
nan,0.352134,38.912471,0.302508,0.074008,0.074158,nan,nan,-0.349640,-38.763734,-0.153815,0.074431,0.074418,nan,nan
7.846710,7.843124,11.547893,8.987423,7.846710,7.846710,7.846710,7.846710,7.850296,4.145526,6.705997,7.846710,7.846710,7.846710,7.846710
1.612299,-5.048874,1.606503,1.610165,1.631506,1.627241,1.612299,1.612299,8.273472,1.618095,1.614433,1.593092,1.597357,1.612299,1.612299
0.300000,-0.378773,0.299813,0.298472,0.370159,0.374708,0.300000,0.300000,0.978773,0.300187,0.301528,0.229841,0.225292,0.300000,0.300000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.121320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.121320,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.121320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.121320
