34.407759,40.939464,34.407759,34.407759,34.407759,34.407759,34.407759,34.407759,27.876055,34.407759,34.407759,34.407759,34.407759,34.407759,34.407759
-1.434898,-1.088622,36.662929,-1.434898,-1.434898,-1.434898,-1.434898,-1.434898,-1.781173,-39.532725,-1.434898,-1.434898,-1.434898,-1.434898,-1.434898
7.546710,7.543124,11.247893,8.687423,7.546710,7.546710,7.546710,7.546710,7.550296,3.845526,6.405997,7.546710,7.546710,7.546710,7.546710
1.582299,-4.943119,1.576541,1.580471,1.587474,1.582299,1.582299,1.582299,8.107717,1.588058,1.584128,1.577124,1.582299,1.582299,1.582299
0.000000,-0.678773,-0.000187,-0.001528,0.070159,0.074708,0.000000,0.000000,0.678773,0.000187,0.001528,-0.070159,-0.074708,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.121320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.121320,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.121320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.121320
